DMR.ID,term,df,Deviance,Resid..Df,Resid..Dev,p.value,p.adj
chrScaffold_12_25015420_25015542,TimePoint,3,121.598070846661,8,87.2270343619778,3.49338397401933e-26,7.53318477350038e-26
chrScaffold_12_25231196_25231263,TimePoint,3,280.296952451112,8,211.032937795117,1.82633557391406e-60,1.32598446697784e-59
chrScaffold_12_25281483_25281508,TimePoint,3,91.1995363601156,12,137.353114663868,1.21030477604882e-19,1.8845735535684e-19
chrScaffold_12_26013107_26013265,TimePoint,3,83.81136988242,8,32.8702594245945,4.66955939579977e-18,6.82902190541874e-18
chrScaffold_12_2647918_2647976,TimePoint,3,87.448128444987,10,155.500353608909,7.73711946650929e-19,1.16198844374625e-18
chrScaffold_12_2650141_2650209,TimePoint,3,137.101567141895,11,275.007967395117,1.59355835029852e-29,3.99856052314168e-29
chrScaffold_12_2761462_2761495,TimePoint,3,66.8960428598058,8,118.873816201909,1.97106770628924e-14,2.45283983328285e-14
chrScaffold_12_29039362_29039384,TimePoint,3,63.0290588534718,11,159.232697790076,1.32390757964407e-13,1.60517252986489e-13
chrScaffold_12_31092466_31092597,TimePoint,3,87.9583126381834,6,48.5485071084601,6.01214618099705e-19,9.07368187464131e-19
chrScaffold_12_31287110_31287147,TimePoint,3,98.4073237452858,12,137.906468194658,3.4191864490717e-21,5.81878193205406e-21
chrScaffold_12_31667242_31667279,TimePoint,3,100.185676633053,10,353.313170650751,1.41765776179897e-21,2.44995221651737e-21
chrScaffold_12_31677375_31677401,TimePoint,3,40.8919923943504,11,116.854194087388,6.89337137716359e-09,7.41294187535471e-09
chrScaffold_12_31872977_31873022,TimePoint,3,256.600202756247,11,217.251808585521,2.44469797803585e-55,1.52266214164974e-54
chrScaffold_12_32594103_32594148,TimePoint,3,99.028068530238,11,245.598575881755,2.51459676268907e-21,4.28529198308262e-21
chrScaffold_12_33348654_33348678,TimePoint,3,49.4046945804195,5,100.27526946706,1.06971734584361e-10,1.19976524986299e-10
chrScaffold_12_33867043_33867085,TimePoint,3,55.3395373541302,11,127.718189373148,5.81132751629535e-12,6.7396019494276e-12
chrScaffold_12_3419206_3419226,TimePoint,2,86.8161829749906,2,3.11028205125548,1.40638879306583e-19,2.17061515609028e-19
chrScaffold_12_34676454_34676494,TimePoint,3,67.0818366333712,11,210.420823820523,1.79863057567652e-14,2.24280458979175e-14
chrScaffold_12_34895634_34895680,TimePoint,3,83.7316842795735,9,69.7739016060009,4.85710643147084e-18,7.08640855102821e-18
chrScaffold_12_35716674_35716699,TimePoint,2,149.50832845589,3,3.33199882452182,3.42514511739416e-33,9.8885954330415e-33
chrScaffold_12_37494392_37494442,TimePoint,3,131.478882416174,9,255.832236471712,2.59631731392781e-28,6.07954454997981e-28
chrScaffold_12_37733156_37733388,TimePoint,3,238.253313662882,10,206.035195815727,2.27102185579047e-51,1.29606689165344e-50
chrScaffold_12_39305537_39305785,TimePoint,3,104.864068558944,12,140.044248020563,1.39763598654572e-22,2.53683336611184e-22
chrScaffold_12_39348395_39348410,TimePoint,3,79.7965625971569,11,60.2299741077817,3.39369235043739e-17,4.81394279073605e-17
chrScaffold_12_403068_403243,TimePoint,3,303.607967224444,9,126.390613510211,1.64773616473729e-65,1.35689414371319e-64
chrScaffold_12_41283796_41283805,TimePoint,3,115.061996688741,4,4.08147021806214,8.92765333203316e-25,1.79283643836411e-24
chrScaffold_12_41307935_41308016,TimePoint,3,153.468200685641,11,96.0407423346508,4.704956607139e-33,1.35198635994369e-32
chrScaffold_12_4133114_4133212,TimePoint,3,193.067802211026,11,109.690746368181,1.32704802621348e-41,5.44577902395965e-41
chrScaffold_12_42246306_42246331,TimePoint,3,56.4011246396481,9,113.497166537742,3.44937479303677e-12,4.02317763408376e-12
chrScaffold_12_43005951_43006329,TimePoint,3,311.639939108985,10,190.677628214069,3.00885043657566e-67,2.58171992005478e-66
chrScaffold_12_43024002_43024122,TimePoint,3,94.6113799179755,10,74.3824862966301,2.23785159414458e-20,3.62248536413641e-20
chrScaffold_12_43228706_43228739,TimePoint,3,99.7443468868454,11,90.1084387739324,1.76386317184188e-21,3.02397002410728e-21
chrScaffold_12_44646464_44646503,TimePoint,3,83.6036877832826,5,181.93795889487,5.17424727634088e-18,7.53119977232533e-18
chrScaffold_12_44762794_44762845,TimePoint,3,339.364626056187,11,52.454842113636,2.99540287121432e-73,3.31113452520718e-72
chrScaffold_12_47546256_47546302,TimePoint,3,153.785689222574,5,132.574911247964,4.01843448663516e-33,1.15742232748858e-32
chrScaffold_12_49238859_49239013,TimePoint,3,204.181620055331,9,221.442355536366,5.26725722440934e-44,2.38484303112556e-43
chrScaffold_12_50072368_50072494,TimePoint,3,284.277770070511,11,243.790122860557,2.51303078143268e-61,1.85752335470957e-60
chrScaffold_12_50073088_50073182,TimePoint,3,397.343904805521,8,61.538840963556,8.32682810136313e-86,1.1743698942957e-84
chrScaffold_12_516764_516811,TimePoint,3,93.8249016044932,11,232.589641774564,3.30245990981647e-20,5.28997168321777e-20
chrScaffold_12_6973329_6973374,TimePoint,2,74.757082268794,3,13.619679325192,5.84394128336738e-17,8.1948753767906e-17
chrScaffold_12_7674973_7674991,TimePoint,3,146.514805581337,7,93.1953110170227,1.48774818509505e-31,4.0565933846925e-31
chrScaffold_12_7945455_7945483,TimePoint,3,57.7439729830101,10,104.758976340037,1.78272239318766e-12,2.09721991988616e-12
chrScaffold_12_8631958_8631974,TimePoint,3,67.3482923826113,11,142.196298253033,1.57731387837248e-14,1.96883431206819e-14
chrScaffold_13_11003039_11003045,TimePoint,3,79.6818464802424,10,123.81214462945,3.59151691633212e-17,5.08280421723127e-17
chrScaffold_13_11327363_11327458,TimePoint,3,73.8683018110897,11,181.290549624818,6.33337948260656e-16,8.38301685561839e-16
chrScaffold_13_11327996_11328169,TimePoint,2,54.596858570326,6,119.370343964425,1.3945779584665e-12,1.64850400292716e-12
chrScaffold_13_12081607_12081684,TimePoint,3,174.111688356921,12,186.104310865464,1.64798966344298e-37,5.69600934378744e-37
chrScaffold_13_16026035_16026061,TimePoint,3,118.198465683716,11,68.5675110239009,1.88540226459287e-25,3.93433431744125e-25
chrScaffold_13_16365985_16366015,TimePoint,3,123.631389701256,11,78.7707322433432,1.27426697055008e-26,2.81716319435126e-26
chrScaffold_13_17484775_17484793,TimePoint,3,90.8997936596915,12,95.9496464237892,1.40372937900213e-19,2.16923922926399e-19
chrScaffold_13_17574533_17574716,TimePoint,3,68.5944509267627,12,186.776120361634,8.53467819463805e-15,1.07737141407622e-14
chrScaffold_13_17696508_17696844,TimePoint,3,93.0165239294031,9,81.5989299328434,4.92645501855442e-20,7.85033806203412e-20
chrScaffold_13_18218010_18218041,TimePoint,3,147.864605574696,4,35.120922215476,7.61007470185626e-32,2.09832846273655e-31
chrScaffold_13_20641193_20641464,TimePoint,3,316.87134065302,11,714.067626002893,2.21823893287197e-68,1.95811451124742e-67
chrScaffold_13_21046973_21046995,TimePoint,3,43.8565823054153,9,74.2667992064536,1.61884699296264e-09,1.75936692680704e-09
chrScaffold_13_21205585_21205601,TimePoint,3,53.2902201362388,12,225.627346396965,1.58990526189697e-11,1.81640014557503e-11
chrScaffold_13_21450415_21450440,TimePoint,2,94.2079627314287,5,32.0005614841974,3.49140972444257e-21,5.93346223253606e-21
chrScaffold_13_22690945_22690972,TimePoint,3,96.0602631523267,12,248.462497695294,1.09255506076516e-20,1.80183475747157e-20
chrScaffold_13_25734772_25734829,TimePoint,3,178.51521875072,12,180.697026398105,1.84545372880854e-38,6.67956261135127e-38
chrScaffold_13_26546508_26546722,TimePoint,3,162.679376478148,10,114.648219644528,4.84031909722474e-35,1.5112141303549e-34
chrScaffold_13_27294754_27294763,TimePoint,1,114.902052110769,1,3.95818753616364,8.26821555991655e-27,1.84792358688845e-26
chrScaffold_13_28250937_28250959,TimePoint,3,105.727949441265,11,84.7046544785001,9.11073394470263e-23,1.6759925862294e-22
chrScaffold_13_28890869_28891134,TimePoint,3,68.0967520887601,7,102.513517419743,1.09074730417913e-14,1.37125711293831e-14
chrScaffold_13_29296973_29297059,TimePoint,3,152.449703205618,12,177.094890716934,7.80354926156409e-33,2.21130599167186e-32
chrScaffold_13_29658551_29658600,TimePoint,3,192.779215177004,4,129.779468648094,1.53190210266668e-41,6.26547959990673e-41
chrScaffold_13_30319399_30319440,TimePoint,3,76.3819146390888,10,444.157086766444,1.83185658159247e-16,2.51700786742885e-16
chrScaffold_13_32341263_32341312,TimePoint,3,46.922642450799,9,63.544473601971,3.60981766732184e-10,4.00112581554101e-10
chrScaffold_13_32479339_32479396,TimePoint,3,110.932084134783,11,117.830626471621,6.91410532265594e-24,1.32763806430342e-23
chrScaffold_13_33055182_33055501,TimePoint,3,1268.68306623817,12,509.785527826758,9.18186858604064e-275,2.81653818876797e-272
chrScaffold_13_33888990_33889065,TimePoint,3,74.7011873002097,12,239.495015784924,4.19902414866052e-16,5.62467536070573e-16
chrScaffold_13_34491315_34491528,TimePoint,3,75.0776836609174,10,66.3099503042944,3.48703942254404e-16,4.71730691451107e-16
chrScaffold_13_35084409_35084447,TimePoint,3,68.7188971135558,7,191.907325713478,8.02687701355107e-15,1.01431288317479e-14
chrScaffold_13_36119508_36119604,TimePoint,3,59.4819681020031,11,64.9910290590195,7.58425536311651e-13,8.99988523263438e-13
chrScaffold_13_37942733_37942874,TimePoint,3,140.488769822392,8,114.033042679735,2.96531665875035e-30,7.72493320655345e-30
chrScaffold_13_38349831_38349872,TimePoint,3,136.397312417833,11,201.92147938633,2.26043823803261e-29,5.61448930782595e-29
chrScaffold_13_38450371_38450385,TimePoint,3,100.021982436049,11,80.6097462057154,1.53733652283003e-21,2.64559875667945e-21
chrScaffold_13_38567072_38567103,TimePoint,3,74.5684737058824,8,98.5171194297405,4.48322557738276e-16,5.98576472627709e-16
chrScaffold_13_39629299_39629310,TimePoint,3,92.3747925965006,10,94.8682835389957,6.76725945528025e-20,1.0686521688068e-19
chrScaffold_13_40606941_40607154,TimePoint,3,164.218525682849,12,106.633161849539,2.25253859635219e-35,7.08683296852342e-35
chrScaffold_13_41385656_41385732,TimePoint,3,297.674211870231,12,304.057530434517,3.17050567707316e-64,2.54262121945671e-63
chrScaffold_13_41723897_41724110,TimePoint,3,32.7168137769041,8,85.9314988269076,3.6954974712784e-07,3.85248546920867e-07
chrScaffold_13_42150768_42150790,TimePoint,3,77.3300882418245,8,105.469090773271,1.14712311984969e-16,1.58862310164286e-16
chrScaffold_13_5525141_5525240,TimePoint,3,44.3767396169697,11,194.978453779229,1.25518146517523e-09,1.3702025425e-09
chrScaffold_13_6617171_6617231,TimePoint,3,195.066195606728,12,226.22564913734,4.9108244840454e-42,2.06355535682319e-41
chrScaffold_13_6733126_6733155,TimePoint,3,163.493902699665,8,56.9987358602378,3.22903937467133e-35,1.0133072411053e-34
chrScaffold_13_7915691_7915707,TimePoint,3,70.2506692868732,9,105.707818450619,3.77208488906599e-15,4.82119599883747e-15
chrScaffold_13_8377823_8377849,TimePoint,3,97.0197009814289,8,129.324466810893,6.79545837916823e-21,1.13597103967839e-20
chrScaffold_13_945084_945108,TimePoint,3,354.957691572759,10,93.7532480467251,1.25939904398931e-76,1.47169773997608e-75
chrScaffold_14_10238103_10238119,TimePoint,3,117.347241869666,5,60.5109018335144,2.8754210542058e-25,5.95969870525425e-25
chrScaffold_14_10725321_10725353,TimePoint,3,91.5254152701501,5,61.5184142177414,1.03012317159759e-19,1.6142543187104e-19
chrScaffold_14_10758455_10758597,TimePoint,3,95.4504494632617,11,234.880925138855,1.4774330630738e-20,2.42354327325074e-20
chrScaffold_14_124638_124722,TimePoint,3,76.5992634752986,11,118.917606964032,1.64549384370577e-16,2.2685628609292e-16
chrScaffold_14_12470851_12470924,TimePoint,3,132.178049147908,3,11.5478819009714,1.83514431424739e-28,4.3638024681813e-28
chrScaffold_14_12478940_12478961,TimePoint,3,131.605494980449,5,70.6770049723053,2.43820435358833e-28,5.73118149780247e-28
chrScaffold_14_12900857_12900965,TimePoint,3,142.639357426608,5,69.287645656895,1.01936600352311e-30,2.70142999205801e-30
chrScaffold_14_12987473_12987554,TimePoint,3,521.839731697285,8,258.427970143338,8.82024266621603e-113,2.16448755028941e-111
chrScaffold_14_14552186_14552210,TimePoint,3,40.8232550402684,11,119.085321929613,7.12868088857129e-09,7.65927447484848e-09
chrScaffold_14_1566422_1566467,TimePoint,3,123.970074308968,9,142.805763200013,1.07721075581164e-26,2.39445216916826e-26
chrScaffold_14_17344126_17344141,TimePoint,3,43.6295146562252,8,67.7741036631348,1.80898108966385e-09,1.96426530709518e-09
chrScaffold_14_17565402_17565462,TimePoint,3,117.082230664595,12,98.5275074017965,3.27917897890316e-25,6.77365758773431e-25
chrScaffold_14_18489655_18489673,TimePoint,3,113.826685285573,12,211.692887281994,1.64694008300735e-24,3.25409900458941e-24
chrScaffold_14_18532405_18532441,TimePoint,3,205.032773640059,10,66.2745410974304,3.44868471830083e-44,1.59080306366734e-43
chrScaffold_14_18848254_18848439,TimePoint,3,119.917200861723,11,59.4201139658848,8.04023723148794e-26,1.70976968510151e-25
chrScaffold_14_1905512_1905522,TimePoint,3,65.4209536871587,11,150.107420040365,4.07672530942658e-14,5.03233597048936e-14
chrScaffold_14_20001137_20001165,TimePoint,3,177.503771347883,11,236.277896690568,3.0515182883105e-38,1.09160727106618e-37
chrScaffold_14_20048236_20048288,TimePoint,2,129.21707935563,2,69.2496955709224,8.72705542387955e-29,2.09551800491198e-28
chrScaffold_14_2071885_2071924,TimePoint,3,101.337270978386,11,133.126493707177,8.01566937112913e-22,1.40503233119649e-21
chrScaffold_14_21279218_21279304,TimePoint,3,221.409606325506,11,505.807302162977,9.95408939523112e-48,5.02620069462905e-47
chrScaffold_14_2133317_2133473,TimePoint,3,151.02502931525,7,142.945995658636,1.58359349956859e-32,4.45658078892354e-32
chrScaffold_14_21574661_21574697,TimePoint,3,223.140313664227,9,294.828893726455,4.20590046599708e-48,2.150266613241e-47
chrScaffold_14_22023051_22023096,TimePoint,2,56.6053091461729,3,40.6235713330763,5.10873406041727e-13,6.09175577466666e-13
chrScaffold_14_22489714_22489738,TimePoint,3,21.0774026676972,12,219.493842242327,0.000101450542855928,0.000102875881061342
chrScaffold_14_23114620_23114683,TimePoint,3,112.771059576464,4,138.569774856305,2.77917311236651e-24,5.44735688318484e-24
chrScaffold_14_23642303_23642338,TimePoint,3,135.931023776121,12,258.631957482688,2.84913490768723e-29,7.03398094915941e-29
chrScaffold_14_23702983_23703040,TimePoint,2,314.453495142856,3,13.4719312836767,5.21544202496535e-69,4.67105647053466e-68
chrScaffold_14_24072081_24072111,TimePoint,3,95.9094726597143,6,66.3707455686012,1.17720699326204e-20,1.93623723958783e-20
chrScaffold_14_24295749_24295833,TimePoint,3,158.102977305132,10,226.175696554272,4.704420007435e-34,1.41422436202556e-33
chrScaffold_14_24296159_24296396,TimePoint,3,156.954873486121,11,120.006910140225,8.3224417488025e-34,2.47855243344191e-33
chrScaffold_14_24443097_24443171,TimePoint,3,75.3837772909668,10,69.4951862943293,2.99812947127028e-16,4.07838676413374e-16
chrScaffold_14_24445090_24445133,TimePoint,3,204.666824678283,6,190.251685242469,4.13746292782949e-44,1.90137341290142e-43
chrScaffold_14_24943947_24943983,TimePoint,3,228.750797222996,12,325.18157625527,2.57574663066725e-49,1.3801052907549e-48
chrScaffold_14_25553756_25553867,TimePoint,3,22.6545514290391,12,101.027315707522,4.76630290358857e-05,4.85735354045115e-05
chrScaffold_14_25557_25583,TimePoint,3,174.105708936333,10,119.021502384539,1.65289598520236e-37,5.69691958944746e-37
chrScaffold_14_26464444_26464606,TimePoint,3,152.584428455228,9,182.398924232893,7.29837726288332e-33,2.07294187536061e-32
chrScaffold_14_26961698_26961721,TimePoint,3,121.728871480031,1,0.00716376907885329,3.27395748966457e-26,7.07243985883527e-26
chrScaffold_14_27101525_27101555,TimePoint,3,95.977655040996,8,92.3470397591021,1.13814714365106e-20,1.87450542987899e-20
chrScaffold_14_2729834_2729871,TimePoint,3,93.9914148780761,9,90.7501828735306,3.04128234905241e-20,4.8907646687907e-20
chrScaffold_14_28087004_28087243,TimePoint,3,103.860958182567,12,132.112790707995,2.2970393254229e-22,4.12056615832442e-22
chrScaffold_14_29438078_29438115,TimePoint,3,81.4094537823536,6,29.1112007963518,1.52995589848328e-17,2.19305594326984e-17
chrScaffold_14_29876742_29876768,TimePoint,3,83.9142106323935,5,72.543118609726,4.43817550002418e-18,6.5061425788885e-18
chrScaffold_14_30641155_30641243,TimePoint,3,27.3037244658387,12,89.3938996372619,5.08434063468469e-06,5.220490342057e-06
chrScaffold_14_32817532_32817564,TimePoint,3,172.034537748696,12,203.842002182228,4.62834232785302e-37,1.56877791057339e-36
chrScaffold_14_32823371_32823395,TimePoint,3,25.8872625157613,10,135.326802498517,1.00700776527545e-05,1.02795218635023e-05
chrScaffold_14_34125145_34125176,TimePoint,3,320.27926401131,6,273.071431832612,4.05784684120222e-69,3.68813190678158e-68
chrScaffold_14_34297253_34297418,TimePoint,3,96.8522947943629,12,93.1356701737158,7.38249307215892e-21,1.23242435367878e-20
chrScaffold_14_3487956_3487975,TimePoint,3,251.426563364881,11,116.789302410031,3.21572007651499e-54,1.94368893294773e-53
chrScaffold_14_35002390_35002514,TimePoint,3,150.111580406525,11,193.334756698934,2.49285153690998e-32,6.983399168467e-32
chrScaffold_14_35002873_35003127,TimePoint,3,120.978391103927,11,287.786651898355,4.75025022335442e-26,1.0172001787183e-25
chrScaffold_14_37730821_37731081,TimePoint,3,38.4705596202179,5,54.7251957818751,2.24702009916031e-08,2.39538980162441e-08
chrScaffold_14_38004667_38004899,TimePoint,3,103.959995616145,10,113.696728524181,2.18708577405979e-22,3.93483027092576e-22
chrScaffold_14_39013122_39013316,TimePoint,3,505.094717305993,12,171.917787330706,3.75456373674717e-109,8.53120315738662e-108
chrScaffold_14_39666166_39666286,TimePoint,3,91.9200554076424,11,137.630208342865,8.47439472122102e-20,1.33308747729977e-19
chrScaffold_14_3967996_3968019,TimePoint,3,91.3253041308631,11,82.4865405915859,1.13730649410146e-19,1.77315764709338e-19
chrScaffold_14_3973701_3973712,TimePoint,3,72.4155738120872,12,90.958274629907,1.29685580424641e-15,1.68385404424375e-15
chrScaffold_14_39832682_39832716,TimePoint,3,72.4771736022762,5,42.2689986103306,1.25804218457137e-15,1.63518830558164e-15
chrScaffold_14_39969475_39969562,TimePoint,3,31.5380668382885,9,46.7235373194919,6.54819611867282e-07,6.79749292522128e-07
chrScaffold_14_40001328_40001399,TimePoint,3,85.5836663139667,7,149.89683611825,1.94476401745676e-18,2.87843841908256e-18
chrScaffold_14_42765591_42765638,TimePoint,3,77.8881436643,7,50.5875517794422,8.70868330706889e-17,1.21564896675467e-16
chrScaffold_14_43749149_43749224,TimePoint,3,75.9132725707534,4,170.069680239772,2.30862385556482e-16,3.150924884069e-16
chrScaffold_14_44074950_44074972,TimePoint,3,85.9523633059301,3,47.6402823234955,1.62075661023612e-18,2.41050710395118e-18
chrScaffold_14_44535578_44535600,TimePoint,3,87.3065346734244,10,84.7005269494905,8.29816194186071e-19,1.24472429127911e-18
chrScaffold_14_5589312_5589560,TimePoint,3,132.610976260544,12,124.830215467375,1.48033794234782e-28,3.54069133579099e-28
chrScaffold_14_5829527_5829547,TimePoint,3,135.119655700233,12,96.8042744860467,4.26204565273613e-29,1.03555049819945e-28
chrScaffold_14_6176347_6176372,TimePoint,3,56.69772938819,9,106.236695060354,2.98149538098855e-12,3.48409031664091e-12
chrScaffold_14_7014464_7014550,TimePoint,3,35.2976328339829,12,77.9065272945295,1.05401863317911e-07,1.10916025978625e-07
chrScaffold_14_7591325_7591349,TimePoint,3,59.1646523063177,10,38.4311889668436,8.86529109373163e-13,1.05098668328587e-12
chrScaffold_14_7702781_7702802,TimePoint,3,113.582263629754,12,115.705939822733,1.85906470058808e-24,3.66143240388695e-24
chrScaffold_14_7720971_7720995,TimePoint,3,83.7103819285252,8,115.292357349856,4.90850671894192e-18,7.1528951830662e-18
chrScaffold_14_8088265_8088307,TimePoint,3,29.3768475362441,12,140.668197625436,1.86609899963644e-06,1.92735982538208e-06
chrScaffold_14_813344_813425,TimePoint,3,52.4703091095114,11,129.716778105807,2.37775100149849e-11,2.70640118630673e-11
chrScaffold_14_8852066_8852116,TimePoint,3,225.038383389493,12,293.443639090232,1.63501396595319e-48,8.50068701790068e-48
chrScaffold_14_8852961_8853004,TimePoint,3,74.9359666546189,11,198.336425845017,3.73964661136e-16,5.03130086857316e-16
chrScaffold_14_9397536_9397560,TimePoint,3,100.751459515101,9,74.6817115983571,1.07130323808691e-21,1.86452350798956e-21
chrScaffold_14_9415186_9415226,TimePoint,3,196.97082997942,11,243.765056209306,1.90395665833572e-42,8.16837349572701e-42
chrScaffold_15_14034405_14034575,TimePoint,3,187.958951800282,10,107.117472825423,1.6845976552567e-40,6.5828067611464e-40
chrScaffold_15_15987797_15987826,TimePoint,3,154.405029328418,7,116.75089630593,2.95413639755147e-33,8.58939658719349e-33
chrScaffold_15_17160222_17160283,TimePoint,3,89.7136414548618,11,125.80626094036,2.52384120606241e-19,3.86128822922516e-19
chrScaffold_15_18777454_18777524,TimePoint,3,97.6467902543218,8,54.1243295254493,4.98217723835602e-21,8.37415270063402e-21
chrScaffold_15_19151266_19151361,TimePoint,3,184.582067727755,12,177.13592915506,9.03404196068275e-40,3.45319921674696e-39
chrScaffold_15_19914591_19914691,TimePoint,2,1111.61058927713,4,10.808092162976,4.13835293129479e-242,7.25394149528387e-240
chrScaffold_15_20553456_20553628,TimePoint,3,202.856296690882,12,154.68588247598,1.01853148592958e-43,4.54450230267488e-43
chrScaffold_15_21881485_21881671,TimePoint,3,9.77753308231956,12,104.384967603933,0.0205549967729755,0.0206729352790499
chrScaffold_15_22794677_22794693,TimePoint,3,40.618710631888,9,111.045743088435,7.87743217092611e-09,8.45635107062672e-09
chrScaffold_15_22856755_22856962,TimePoint,3,37.4924479130706,9,58.2743305099758,3.61978193774738e-08,3.83878343787039e-08
chrScaffold_15_24078144_24078169,TimePoint,3,32.7219769053296,11,203.831729780293,3.68624411429022e-07,3.84610674169567e-07
chrScaffold_15_2458853_2458887,TimePoint,2,137.817828261458,5,62.4209300434305,1.18369234517279e-30,3.13015195587718e-30
chrScaffold_15_25818894_25818996,TimePoint,3,1094.2488064139,7,84.437065075213,6.43850771596499e-237,9.8750612093613e-235
chrScaffold_15_31190101_31190121,TimePoint,3,61.5617156232452,10,123.749274543005,2.72601960945957e-13,3.2760294425141e-13
chrScaffold_15_32589974_32590093,TimePoint,3,435.2080496787,9,402.193639432503,5.22463286093886e-94,8.54749936049597e-93
chrScaffold_15_34414088_34414099,TimePoint,3,247.226880806462,6,72.6624939643479,2.60374817061158e-53,1.5508733035633e-52
chrScaffold_15_34620656_34620723,TimePoint,3,115.017878192662,12,351.728553811586,9.12505859231116e-25,1.82948478639964e-24
chrScaffold_15_34855124_34855150,TimePoint,3,97.2428567601932,6,19.5657624267506,6.08485194015332e-21,1.01856934932717e-20
chrScaffold_15_35195898_35195956,TimePoint,3,76.2023240212515,11,139.95730290167,2.00166232685082e-16,2.74111570875664e-16
chrScaffold_15_35297612_35297623,TimePoint,3,102.358620807443,9,103.055156585702,4.83384315423371e-22,8.59583413078952e-22
chrScaffold_15_35492050_35492070,TimePoint,3,100.830520926213,11,58.7770022945826,1.0301761693105e-21,1.79804574643526e-21
chrScaffold_15_36032982_36033044,TimePoint,3,209.202443924735,9,244.615449791053,4.33063128901982e-45,2.06758155316238e-44
chrScaffold_15_36765459_36765527,TimePoint,3,46.8937907038039,7,136.123932706763,3.66118895330344e-10,4.05440329034596e-10
chrScaffold_15_37245417_37245477,TimePoint,3,237.226125567071,10,231.809173011037,3.78740678532791e-51,2.14154291502182e-50
chrScaffold_15_37344488_37344499,TimePoint,3,258.147933575803,8,14.8135809310301,1.13092950332355e-55,7.15283763184536e-55
chrScaffold_15_37436652_37436752,TimePoint,3,70.860384742793,11,115.152917454566,2.79260099851423e-15,3.59551041466628e-15
chrScaffold_15_39076220_39076284,TimePoint,3,361.258712570559,7,17.1788676587815,5.44143868817306e-78,6.48217987416344e-77
chrScaffold_15_39224209_39224437,TimePoint,2,1163.58551530088,2,5.1496275915188,2.14099543420783e-253,4.378335662955e-251
chrScaffold_15_39253710_39253728,TimePoint,3,34.3125014672839,5,84.3158442384137,1.70194801843294e-07,1.78791970772022e-07
chrScaffold_15_39611874_39611894,TimePoint,3,94.707291975489,11,87.4179001205946,2.13412452658085e-20,3.45914239645271e-20
chrScaffold_15_39970407_39970443,TimePoint,3,145.98566221958,12,211.61561731075,1.93489020303596e-31,5.25245636974585e-31
chrScaffold_15_41148534_41148554,TimePoint,3,111.780350258914,8,70.8721609261296,4.54111552862349e-24,8.81637461015985e-24
chrScaffold_15_41475549_41475607,TimePoint,3,492.185497718626,7,303.146666630985,2.35592417230438e-106,4.89952366002962e-105
chrScaffold_15_41525271_41525385,TimePoint,3,523.590655921715,4,37.4703021850118,3.68126239765702e-113,9.21818155494932e-112
chrScaffold_15_42209889_42209904,TimePoint,3,116.355471038695,11,60.9506025894294,4.70164108922776e-25,9.61485602747077e-25
chrScaffold_15_42313180_42313201,TimePoint,3,61.693582533319,4,11.9007993970063,2.55472810582629e-13,3.07318763318515e-13
chrScaffold_15_42854688_42854706,TimePoint,3,45.2979910086025,5,34.6700111429944,7.99713154909046e-10,8.76897266374798e-10
chrScaffold_15_43021658_43021722,TimePoint,3,87.864313682363,12,95.5548211760788,6.29816554369965e-19,9.49367214019591e-19
chrScaffold_15_5119199_5119946,TimePoint,3,549.649096794497,12,359.5235722824,8.27915370995602e-119,2.11635866710751e-117
chrScaffold_15_5358697_5358721,TimePoint,3,221.945329930005,9,48.4491122092469,7.62413781549812e-48,3.86562690066785e-47
chrScaffold_15_6148793_6148804,TimePoint,3,54.4738461522372,10,113.217719093523,8.89103773958461e-12,1.02147034704778e-11
chrScaffold_15_6151820_6152029,TimePoint,3,169.781751593884,12,253.578526388802,1.41834661504701e-36,4.66571393207152e-36
chrScaffold_15_7011596_7011633,TimePoint,3,125.078347287634,12,108.53920605312,6.21648056395427e-27,1.40471853627475e-26
chrScaffold_15_7012416_7012483,TimePoint,3,328.728187838322,12,601.782334694226,6.01526384753928e-71,6.09977581895099e-70
chrScaffold_15_7469478_7469843,TimePoint,3,133.185514909445,12,87.6806533906546,1.11307987481131e-28,2.66747852811225e-28
chrScaffold_15_8918083_8918094,TimePoint,3,191.112996955229,7,76.6417369322187,3.50897319238519e-41,1.41164265805135e-40
chrScaffold_16_12077785_12077833,TimePoint,3,413.521211351324,11,209.161479475352,2.6076259184515e-89,3.99944625242499e-88
chrScaffold_16_12136999_12137023,TimePoint,3,94.8563353587061,9,83.7871073914773,1.98239353334954e-20,3.22171770254289e-20
chrScaffold_16_13459937_13459984,TimePoint,1,84.52120815101,1,42.4672578618193,3.80115484148411e-20,6.07293878971484e-20
chrScaffold_16_14147082_14147088,TimePoint,3,190.727942209752,6,9.63938487533801,4.24971879171017e-41,1.70405390765633e-40
chrScaffold_16_14836074_14836128,TimePoint,2,85.6116598047209,1,3.95345814401939,2.56840957395654e-19,3.91969968562771e-19
chrScaffold_16_15542928_15543233,TimePoint,3,189.413846729334,10,217.536468237025,8.17008651166938e-41,3.22337496778725e-40
chrScaffold_16_15763367_15763396,TimePoint,3,153.192374014617,12,120.815685830549,5.39591368341546e-33,1.53971769524436e-32
chrScaffold_16_16163828_16163942,TimePoint,3,26.4472413951999,8,95.2213051534853,7.6870916420015e-06,7.86005120394653e-06
chrScaffold_16_16503704_16503798,TimePoint,3,268.35760330775,4,57.4511755461211,6.99508924054277e-58,4.71592005392636e-57
